id,name,base_food,city,region,category,price_vnd,description
FOOD09585,Cháo lòng Hà Nội,Cháo lòng,Hà Nội,Bắc,Lẩu,109364,"Cháo lòng là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09586,Chả giò Cần Thơ,Chả giò,Cần Thơ,Nam,Món khô,36145,"Chả giò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09587,Mì Quảng Cần Thơ,Mì Quảng,Cần Thơ,Nam,Món cuốn,21716,"Mì Quảng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09588,Chả giò Cần Thơ,Chả giò,Cần Thơ,Nam,Món nước,56903,"Chả giò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09589,Cơm gà Nha Trang,Cơm gà,Nha Trang,Trung,Món khô,20737,"Cơm gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09590,Chả giò Sài Gòn,Chả giò,Sài Gòn,Nam,Món nướng,20736,"Chả giò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09591,Cháo gà Hải Phòng,Cháo gà,Hải Phòng,Bắc,Món khô,112996,"Cháo gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09592,Bánh bèo Hà Nội,Bánh bèo,Hà Nội,Bắc,Món cuốn,69010,"Bánh bèo là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09593,Bún chả Nha Trang,Bún chả,Nha Trang,Trung,Món chiên,103471,"Bún chả là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09594,Bánh xèo Nha Trang,Bánh xèo,Nha Trang,Trung,Món khô,56868,"Bánh xèo là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09595,Cơm tấm Cần Thơ,Cơm tấm,Cần Thơ,Nam,Món nướng,83449,"Cơm tấm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09596,Gỏi cuốn Hải Phòng,Gỏi cuốn,Hải Phòng,Bắc,Món nướng,102035,"Gỏi cuốn là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09597,Bún đậu mắm tôm Huế,Bún đậu mắm tôm,Huế,Trung,Món khô,64647,"Bún đậu mắm tôm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09598,Bún đậu mắm tôm Đà Nẵng,Bún đậu mắm tôm,Đà Nẵng,Trung,Món nước,117671,"Bún đậu mắm tôm là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09599,Bánh nậm Huế,Bánh nậm,Huế,Trung,Lẩu,72090,"Bánh nậm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09600,Bánh canh Huế,Bánh canh,Huế,Trung,Món nước,59402,"Bánh canh là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09601,Lẩu hải sản Cần Thơ,Lẩu hải sản,Cần Thơ,Nam,Món nướng,50417,"Lẩu hải sản là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09602,Lẩu bò Đà Nẵng,Lẩu bò,Đà Nẵng,Trung,Món khô,48337,"Lẩu bò là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09603,Cháo lòng Hà Nội,Cháo lòng,Hà Nội,Bắc,Món cuốn,100181,"Cháo lòng là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09604,Bánh cuốn Hà Nội,Bánh cuốn,Hà Nội,Bắc,Món nướng,38125,"Bánh cuốn là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09605,Cơm chiên Huế,Cơm chiên,Huế,Trung,Món cuốn,70374,"Cơm chiên là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09606,Chả giò Huế,Chả giò,Huế,Trung,Món khô,104610,"Chả giò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09607,Bún bò Huế Huế,Bún bò Huế,Huế,Trung,Món cuốn,30629,"Bún bò Huế là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09608,Bánh canh Huế,Bánh canh,Huế,Trung,Món chiên,87873,"Bánh canh là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09609,Bánh ít Sài Gòn,Bánh ít,Sài Gòn,Nam,Món nướng,103946,"Bánh ít là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09610,Lẩu bò Sài Gòn,Lẩu bò,Sài Gòn,Nam,Món chiên,43315,"Lẩu bò là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09611,Bánh mì Hải Phòng,Bánh mì,Hải Phòng,Bắc,Lẩu,79280,"Bánh mì là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09612,Bún đậu mắm tôm Đà Nẵng,Bún đậu mắm tôm,Đà Nẵng,Trung,Lẩu,97759,"Bún đậu mắm tôm là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09613,Bún thịt nướng Cần Thơ,Bún thịt nướng,Cần Thơ,Nam,Lẩu,20853,"Bún thịt nướng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09614,Phở gà Sài Gòn,Phở gà,Sài Gòn,Nam,Món nước,59412,"Phở gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09615,Bánh nậm Sài Gòn,Bánh nậm,Sài Gòn,Nam,Lẩu,61885,"Bánh nậm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09616,Bún bò Huế Hải Phòng,Bún bò Huế,Hải Phòng,Bắc,Món nướng,25974,"Bún bò Huế là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09617,Bánh canh Hải Phòng,Bánh canh,Hải Phòng,Bắc,Lẩu,70603,"Bánh canh là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09618,Cháo gà Sài Gòn,Cháo gà,Sài Gòn,Nam,Món chiên,105945,"Cháo gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09619,Bún cá Đà Nẵng,Bún cá,Đà Nẵng,Trung,Món nướng,27250,"Bún cá là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09620,Bún đậu mắm tôm Hà Nội,Bún đậu mắm tôm,Hà Nội,Bắc,Món nướng,108574,"Bún đậu mắm tôm là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09621,Cháo lòng Hải Phòng,Cháo lòng,Hải Phòng,Bắc,Món khô,119181,"Cháo lòng là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09622,Bún riêu Huế,Bún riêu,Huế,Trung,Lẩu,38485,"Bún riêu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09623,Bún mắm Hải Phòng,Bún mắm,Hải Phòng,Bắc,Món nướng,39953,"Bún mắm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09624,Bún bò Huế Hải Phòng,Bún bò Huế,Hải Phòng,Bắc,Lẩu,59545,"Bún bò Huế là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09625,Cao lầu Nha Trang,Cao lầu,Nha Trang,Trung,Món khô,56162,"Cao lầu là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09626,Cháo gà Sài Gòn,Cháo gà,Sài Gòn,Nam,Món chiên,51129,"Cháo gà là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09627,Bánh cuốn Hải Phòng,Bánh cuốn,Hải Phòng,Bắc,Món nướng,81299,"Bánh cuốn là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09628,Bún bò Huế Hải Phòng,Bún bò Huế,Hải Phòng,Bắc,Món chiên,22441,"Bún bò Huế là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09629,Bún chả Hà Nội,Bún chả,Hà Nội,Bắc,Món chiên,26027,"Bún chả là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09630,Cháo gà Hải Phòng,Cháo gà,Hải Phòng,Bắc,Lẩu,71065,"Cháo gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09631,Cơm gà Cần Thơ,Cơm gà,Cần Thơ,Nam,Món chiên,32637,"Cơm gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09632,Miến gà Nha Trang,Miến gà,Nha Trang,Trung,Món chiên,106452,"Miến gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09633,Bánh cuốn Đà Nẵng,Bánh cuốn,Đà Nẵng,Trung,Món nướng,40772,"Bánh cuốn là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09634,Cháo gà Nha Trang,Cháo gà,Nha Trang,Trung,Món nướng,80003,"Cháo gà là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09635,Bún bò Huế Nha Trang,Bún bò Huế,Nha Trang,Trung,Món chiên,98558,"Bún bò Huế là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09636,Bún bò Huế Sài Gòn,Bún bò Huế,Sài Gòn,Nam,Món chiên,82249,"Bún bò Huế là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09637,Bún thịt nướng Hà Nội,Bún thịt nướng,Hà Nội,Bắc,Lẩu,65310,"Bún thịt nướng là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09638,Cao lầu Đà Nẵng,Cao lầu,Đà Nẵng,Trung,Món cuốn,40919,"Cao lầu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09639,Chả giò Nha Trang,Chả giò,Nha Trang,Trung,Món nước,24321,"Chả giò là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09640,Chả giò Nha Trang,Chả giò,Nha Trang,Trung,Món nước,32183,"Chả giò là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09641,Hủ tiếu Huế,Hủ tiếu,Huế,Trung,Món khô,23845,"Hủ tiếu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09642,Phở gà Huế,Phở gà,Huế,Trung,Món chiên,52797,"Phở gà là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09643,Cơm gà Đà Nẵng,Cơm gà,Đà Nẵng,Trung,Món chiên,27878,"Cơm gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09644,Bún chả Sài Gòn,Bún chả,Sài Gòn,Nam,Món khô,75908,"Bún chả là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09645,Phở bò Cần Thơ,Phở bò,Cần Thơ,Nam,Món chiên,90229,"Phở bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09646,Miến gà Cần Thơ,Miến gà,Cần Thơ,Nam,Món khô,43311,"Miến gà là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09647,Lẩu thái Hải Phòng,Lẩu thái,Hải Phòng,Bắc,Món nước,35820,"Lẩu thái là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09648,Bún mắm Hải Phòng,Bún mắm,Hải Phòng,Bắc,Lẩu,57899,"Bún mắm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09649,Bún đậu mắm tôm Nha Trang,Bún đậu mắm tôm,Nha Trang,Trung,Lẩu,87450,"Bún đậu mắm tôm là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09650,Bánh canh Sài Gòn,Bánh canh,Sài Gòn,Nam,Món nướng,93811,"Bánh canh là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09651,Bánh cuốn Sài Gòn,Bánh cuốn,Sài Gòn,Nam,Món nướng,110990,"Bánh cuốn là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09652,Cơm tấm Sài Gòn,Cơm tấm,Sài Gòn,Nam,Lẩu,15282,"Cơm tấm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09653,Bún đậu mắm tôm Hải Phòng,Bún đậu mắm tôm,Hải Phòng,Bắc,Món cuốn,75641,"Bún đậu mắm tôm là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09654,Miến gà Đà Nẵng,Miến gà,Đà Nẵng,Trung,Món nướng,56263,"Miến gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09655,Bún cá Đà Nẵng,Bún cá,Đà Nẵng,Trung,Món khô,76512,"Bún cá là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09656,Cao lầu Cần Thơ,Cao lầu,Cần Thơ,Nam,Món khô,112218,"Cao lầu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09657,Cao lầu Hải Phòng,Cao lầu,Hải Phòng,Bắc,Món cuốn,60090,"Cao lầu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09658,Cơm tấm Sài Gòn,Cơm tấm,Sài Gòn,Nam,Món khô,92018,"Cơm tấm là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09659,Mì Quảng Cần Thơ,Mì Quảng,Cần Thơ,Nam,Món nước,103092,"Mì Quảng là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09660,Bún riêu Cần Thơ,Bún riêu,Cần Thơ,Nam,Lẩu,112584,"Bún riêu là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09661,Bánh cuốn Nha Trang,Bánh cuốn,Nha Trang,Trung,Món nước,69004,"Bánh cuốn là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09662,Bánh nậm Cần Thơ,Bánh nậm,Cần Thơ,Nam,Món nước,36472,"Bánh nậm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09663,Cháo lòng Nha Trang,Cháo lòng,Nha Trang,Trung,Món chiên,93871,"Cháo lòng là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09664,Bánh xèo Cần Thơ,Bánh xèo,Cần Thơ,Nam,Món chiên,32797,"Bánh xèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09665,Hủ tiếu Sài Gòn,Hủ tiếu,Sài Gòn,Nam,Món cuốn,106252,"Hủ tiếu là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09666,Lẩu bò Cần Thơ,Lẩu bò,Cần Thơ,Nam,Món nước,73624,"Lẩu bò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09667,Miến gà Hà Nội,Miến gà,Hà Nội,Bắc,Món nước,87548,"Miến gà là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09668,Phở gà Đà Nẵng,Phở gà,Đà Nẵng,Trung,Món chiên,83286,"Phở gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09669,Phở gà Hải Phòng,Phở gà,Hải Phòng,Bắc,Món khô,59044,"Phở gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09670,Bún mắm Huế,Bún mắm,Huế,Trung,Món nước,98807,"Bún mắm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09671,Mì Quảng Đà Nẵng,Mì Quảng,Đà Nẵng,Trung,Lẩu,52157,"Mì Quảng là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09672,Bún riêu Huế,Bún riêu,Huế,Trung,Lẩu,72362,"Bún riêu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09673,Bún mắm Huế,Bún mắm,Huế,Trung,Món nướng,27975,"Bún mắm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09674,Bánh bèo Cần Thơ,Bánh bèo,Cần Thơ,Nam,Món chiên,99097,"Bánh bèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09675,Chả giò Huế,Chả giò,Huế,Trung,Món cuốn,19288,"Chả giò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09676,Chả giò Cần Thơ,Chả giò,Cần Thơ,Nam,Món chiên,50059,"Chả giò là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09677,Bánh cuốn Huế,Bánh cuốn,Huế,Trung,Món nước,87627,"Bánh cuốn là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09678,Lẩu hải sản Đà Nẵng,Lẩu hải sản,Đà Nẵng,Trung,Món chiên,23690,"Lẩu hải sản là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09679,Bún cá Hải Phòng,Bún cá,Hải Phòng,Bắc,Món khô,45100,"Bún cá là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09680,Hủ tiếu Hải Phòng,Hủ tiếu,Hải Phòng,Bắc,Món cuốn,77092,"Hủ tiếu là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
FOOD09681,Bánh bèo Sài Gòn,Bánh bèo,Sài Gòn,Nam,Món khô,42721,"Bánh bèo là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09682,Bánh ít Hà Nội,Bánh ít,Hà Nội,Bắc,Món nướng,109558,"Bánh ít là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09683,Gỏi cuốn Sài Gòn,Gỏi cuốn,Sài Gòn,Nam,Món khô,64631,"Gỏi cuốn là món ăn phổ biến tại Sài Gòn, thuộc ẩm thực miền Nam."
FOOD09684,Cháo lòng Đà Nẵng,Cháo lòng,Đà Nẵng,Trung,Món khô,74231,"Cháo lòng là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09685,Hủ tiếu Đà Nẵng,Hủ tiếu,Đà Nẵng,Trung,Món cuốn,116374,"Hủ tiếu là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09686,Cơm chiên Huế,Cơm chiên,Huế,Trung,Món nướng,115553,"Cơm chiên là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09687,Lẩu thái Đà Nẵng,Lẩu thái,Đà Nẵng,Trung,Lẩu,27991,"Lẩu thái là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09688,Phở bò Đà Nẵng,Phở bò,Đà Nẵng,Trung,Món nướng,52523,"Phở bò là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09689,Bánh cuốn Hà Nội,Bánh cuốn,Hà Nội,Bắc,Món khô,30051,"Bánh cuốn là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09690,Cơm tấm Huế,Cơm tấm,Huế,Trung,Món khô,50894,"Cơm tấm là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09691,Bún chả Nha Trang,Bún chả,Nha Trang,Trung,Món nước,75154,"Bún chả là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09692,Lẩu bò Huế,Lẩu bò,Huế,Trung,Món chiên,35892,"Lẩu bò là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09693,Bún mắm Cần Thơ,Bún mắm,Cần Thơ,Nam,Món khô,40471,"Bún mắm là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09694,Bún chả Hà Nội,Bún chả,Hà Nội,Bắc,Món nước,89729,"Bún chả là món ăn phổ biến tại Hà Nội, thuộc ẩm thực miền Bắc."
FOOD09695,Bún thịt nướng Đà Nẵng,Bún thịt nướng,Đà Nẵng,Trung,Món khô,119079,"Bún thịt nướng là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09696,Bánh mì Đà Nẵng,Bánh mì,Đà Nẵng,Trung,Món cuốn,23391,"Bánh mì là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09697,Bánh canh Nha Trang,Bánh canh,Nha Trang,Trung,Món cuốn,26969,"Bánh canh là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09698,Cơm chiên Nha Trang,Cơm chiên,Nha Trang,Trung,Lẩu,90721,"Cơm chiên là món ăn phổ biến tại Nha Trang, thuộc ẩm thực miền Trung."
FOOD09699,Cao lầu Huế,Cao lầu,Huế,Trung,Món nước,15128,"Cao lầu là món ăn phổ biến tại Huế, thuộc ẩm thực miền Trung."
FOOD09700,Cơm gà Đà Nẵng,Cơm gà,Đà Nẵng,Trung,Món nướng,16200,"Cơm gà là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09701,Bún bò Huế Đà Nẵng,Bún bò Huế,Đà Nẵng,Trung,Món nướng,57326,"Bún bò Huế là món ăn phổ biến tại Đà Nẵng, thuộc ẩm thực miền Trung."
FOOD09702,Bánh bèo Cần Thơ,Bánh bèo,Cần Thơ,Nam,Món chiên,54774,"Bánh bèo là món ăn phổ biến tại Cần Thơ, thuộc ẩm thực miền Nam."
FOOD09703,Phở gà Hải Phòng,Phở gà,Hải Phòng,Bắc,Món nước,30264,"Phở gà là món ăn phổ biến tại Hải Phòng, thuộc ẩm thực miền Bắc."
